Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-dg7x,branch-1j1y,branch-78ow,branch-dh4q,Randomise questionnaire elements?,Question Key,Response
17,1716287863454,21/05/2024 10:37:43,1716287863333,3,21/05/2024 13:37:43,142922,38,questionnaire-2ndw,,37764536,BLIND,11124394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,vision-quantised,1
18,1716287863454,21/05/2024 10:37:43,1716287863334,3,21/05/2024 13:37:43,142922,38,questionnaire-2ndw,,37764536,BLIND,11124394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,children,0
19,1716287863454,21/05/2024 10:37:43,1716287863334,3,21/05/2024 13:37:43,142922,38,questionnaire-2ndw,,37764536,BLIND,11124394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,scale_of_SES,5
20,1716287863454,21/05/2024 10:37:43,1716287863334,3,21/05/2024 13:37:43,142922,38,questionnaire-2ndw,,37764536,BLIND,11124394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,scale_of_SES-quantised,6
21,1716287863454,21/05/2024 10:37:43,1716287863334,3,21/05/2024 13:37:43,142922,38,questionnaire-2ndw,,37764536,BLIND,11124394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,response-7,
22,1716287863454,21/05/2024 10:37:43,1716287863334,3,21/05/2024 13:37:43,142922,38,questionnaire-2ndw,,37764536,BLIND,11124394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,END QUESTIONNAIRE,45870
1,1716289737401,21/05/2024 11:08:57,1716289737027,3,21/05/2024 14:08:57,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,BEGIN QUESTIONNAIRE,
2,1716289822384,21/05/2024 11:10:22,1716289822051,3,21/05/2024 14:10:22,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,age,25
3,1716289822546,21/05/2024 11:10:22,1716289822052,3,21/05/2024 14:10:22,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,age-quantised,9
4,1716289822546,21/05/2024 11:10:22,1716289822052,3,21/05/2024 14:10:22,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,gender,אישה
5,1716289822546,21/05/2024 11:10:22,1716289822052,3,21/05/2024 14:10:22,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,gender-quantised,2
6,1716289822546,21/05/2024 11:10:22,1716289822052,3,21/05/2024 14:10:22,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,gender-text,
7,1716289822546,21/05/2024 11:10:22,1716289822052,3,21/05/2024 14:10:22,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,ethnic-1,ישראלי/ת
8,1716289822546,21/05/2024 11:10:22,1716289822053,3,21/05/2024 14:10:22,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,ethnic-8,חרד/ית
9,1716289822546,21/05/2024 11:10:22,1716289822053,3,21/05/2024 14:10:22,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,ethnic-text,
10,1716289822546,21/05/2024 11:10:22,1716289822053,3,21/05/2024 14:10:22,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,religiosity,10
11,1716289822546,21/05/2024 11:10:22,1716289822053,3,21/05/2024 14:10:22,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,religiosity-quantised,10
12,1716289822546,21/05/2024 11:10:22,1716289822053,3,21/05/2024 14:10:22,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,education,חלק מתואר ראשון באוניברסיטה
13,1716289822546,21/05/2024 11:10:22,1716289822053,3,21/05/2024 14:10:22,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,education-quantised,5
14,1716289822546,21/05/2024 11:10:22,1716289822053,3,21/05/2024 14:10:22,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,language ,כן
15,1716289822546,21/05/2024 11:10:22,1716289822053,3,21/05/2024 14:10:22,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,language -quantised,1
16,1716289822546,21/05/2024 11:10:22,1716289822053,3,21/05/2024 14:10:22,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,vision,ראייה מתוקנת (משקפיים/עדשות)
17,1716289822546,21/05/2024 11:10:22,1716289822053,3,21/05/2024 14:10:22,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,vision-quantised,2
18,1716289822546,21/05/2024 11:10:22,1716289822053,3,21/05/2024 14:10:22,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,children,2
19,1716289822546,21/05/2024 11:10:22,1716289822053,3,21/05/2024 14:10:22,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,scale_of_SES,3
20,1716289822546,21/05/2024 11:10:22,1716289822053,3,21/05/2024 14:10:22,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,scale_of_SES-quantised,8
21,1716289822546,21/05/2024 11:10:22,1716289822053,3,21/05/2024 14:10:22,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,response-7,
22,1716289822546,21/05/2024 11:10:22,1716289822053,3,21/05/2024 14:10:22,142922,38,questionnaire-2ndw,,37765584,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,END QUESTIONNAIRE,85026
1,1716289996688,21/05/2024 11:13:16,1716290002332,3,21/05/2024 14:13:22,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,BEGIN QUESTIONNAIRE,
2,1716290073281,21/05/2024 11:14:33,1716290078978,3,21/05/2024 14:14:38,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,age,25
3,1716290073405,21/05/2024 11:14:33,1716290078981,3,21/05/2024 14:14:38,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,age-quantised,9
4,1716290073405,21/05/2024 11:14:33,1716290078982,3,21/05/2024 14:14:38,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,gender,גבר
5,1716290073405,21/05/2024 11:14:33,1716290078982,3,21/05/2024 14:14:38,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,gender-quantised,1
6,1716290073405,21/05/2024 11:14:33,1716290078983,3,21/05/2024 14:14:38,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,gender-text,
7,1716290073405,21/05/2024 11:14:33,1716290078983,3,21/05/2024 14:14:38,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,ethnic-1,ישראלי/ת
8,1716290073405,21/05/2024 11:14:33,1716290078984,3,21/05/2024 14:14:38,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,ethnic-4,יהודי/ת
9,1716290073405,21/05/2024 11:14:33,1716290078984,3,21/05/2024 14:14:38,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,ethnic-text,
10,1716290073405,21/05/2024 11:14:33,1716290078985,3,21/05/2024 14:14:38,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,religiosity,8
11,1716290073405,21/05/2024 11:14:33,1716290078985,3,21/05/2024 14:14:38,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,religiosity-quantised,8
12,1716290073405,21/05/2024 11:14:33,1716290078985,3,21/05/2024 14:14:38,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,education,חלק מתואר ראשון באוניברסיטה
13,1716290073405,21/05/2024 11:14:33,1716290078986,3,21/05/2024 14:14:38,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,education-quantised,5
14,1716290073405,21/05/2024 11:14:33,1716290078986,3,21/05/2024 14:14:38,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,language ,כן
15,1716290073405,21/05/2024 11:14:33,1716290078987,3,21/05/2024 14:14:38,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,language -quantised,1
16,1716290073405,21/05/2024 11:14:33,1716290078987,3,21/05/2024 14:14:38,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,vision,כן
17,1716290073405,21/05/2024 11:14:33,1716290078988,3,21/05/2024 14:14:38,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,vision-quantised,1
18,1716290073405,21/05/2024 11:14:33,1716290078988,3,21/05/2024 14:14:38,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,children,1
19,1716290073405,21/05/2024 11:14:33,1716290078989,3,21/05/2024 14:14:38,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,scale_of_SES,4
20,1716290073405,21/05/2024 11:14:33,1716290078989,3,21/05/2024 14:14:38,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,scale_of_SES-quantised,7
21,1716290073405,21/05/2024 11:14:33,1716290078990,3,21/05/2024 14:14:38,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,response-7,
22,1716290073405,21/05/2024 11:14:33,1716290078990,3,21/05/2024 14:14:38,142922,38,questionnaire-2ndw,,37765680,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,END QUESTIONNAIRE,76658
1,1716290557833,21/05/2024 11:22:37,1716290558799,3,21/05/2024 14:22:38,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,BEGIN QUESTIONNAIRE,
2,1716290597665,21/05/2024 11:23:17,1716290598664,3,21/05/2024 14:23:18,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,age,33
3,1716290597789,21/05/2024 11:23:17,1716290598665,3,21/05/2024 14:23:18,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,age-quantised,17
4,1716290597789,21/05/2024 11:23:17,1716290598665,3,21/05/2024 14:23:18,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,gender,גבר
5,1716290597789,21/05/2024 11:23:17,1716290598665,3,21/05/2024 14:23:18,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,gender-quantised,1
6,1716290597789,21/05/2024 11:23:17,1716290598665,3,21/05/2024 14:23:18,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,gender-text,
7,1716290597789,21/05/2024 11:23:17,1716290598665,3,21/05/2024 14:23:18,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,ethnic-1,ישראלי/ת
8,1716290597789,21/05/2024 11:23:17,1716290598665,3,21/05/2024 14:23:18,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,ethnic-4,יהודי/ת
9,1716290597789,21/05/2024 11:23:17,1716290598665,3,21/05/2024 14:23:18,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,ethnic-text,
10,1716290597789,21/05/2024 11:23:17,1716290598665,3,21/05/2024 14:23:18,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,religiosity,7
11,1716290597789,21/05/2024 11:23:17,1716290598665,3,21/05/2024 14:23:18,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,religiosity-quantised,7
12,1716290597789,21/05/2024 11:23:17,1716290598665,3,21/05/2024 14:23:18,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,education,למדתי לימודים מתקדמים מעבר לתואר ראשון
13,1716290597789,21/05/2024 11:23:17,1716290598665,3,21/05/2024 14:23:18,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,education-quantised,7
14,1716290597789,21/05/2024 11:23:17,1716290598665,3,21/05/2024 14:23:18,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,language ,כן
15,1716290597789,21/05/2024 11:23:17,1716290598665,3,21/05/2024 14:23:18,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,language -quantised,1
16,1716290597789,21/05/2024 11:23:17,1716290598665,3,21/05/2024 14:23:18,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,vision,כן
17,1716290597789,21/05/2024 11:23:17,1716290598665,3,21/05/2024 14:23:18,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,vision-quantised,1
18,1716290597789,21/05/2024 11:23:17,1716290598666,3,21/05/2024 14:23:18,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,children,3
19,1716290597789,21/05/2024 11:23:17,1716290598666,3,21/05/2024 14:23:18,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,scale_of_SES,8
20,1716290597789,21/05/2024 11:23:17,1716290598666,3,21/05/2024 14:23:18,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,scale_of_SES-quantised,3
21,1716290597789,21/05/2024 11:23:17,1716290598666,3,21/05/2024 14:23:18,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,response-7,
22,1716290597789,21/05/2024 11:23:17,1716290598666,3,21/05/2024 14:23:18,142922,38,questionnaire-2ndw,,37765891,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,END QUESTIONNAIRE,39867
1,1716290951726,21/05/2024 11:29:11,1716290951323,3,21/05/2024 14:29:11,142922,38,questionnaire-2ndw,,37765993,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,BEGIN QUESTIONNAIRE,
2,1716290984680,21/05/2024 11:29:44,1716290984379,3,21/05/2024 14:29:44,142922,38,questionnaire-2ndw,,37765993,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,age,26
3,1716290985179,21/05/2024 11:29:45,1716290984380,3,21/05/2024 14:29:44,142922,38,questionnaire-2ndw,,37765993,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,age-quantised,10
4,1716290985179,21/05/2024 11:29:45,1716290984380,3,21/05/2024 14:29:44,142922,38,questionnaire-2ndw,,37765993,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,gender,גבר
5,1716290985179,21/05/2024 11:29:45,1716290984381,3,21/05/2024 14:29:44,142922,38,questionnaire-2ndw,,37765993,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,gender-quantised,1
6,1716290985179,21/05/2024 11:29:45,1716290984381,3,21/05/2024 14:29:44,142922,38,questionnaire-2ndw,,37765993,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,gender-text,
7,1716290985179,21/05/2024 11:29:45,1716290984381,3,21/05/2024 14:29:44,142922,38,questionnaire-2ndw,,37765993,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,ethnic-1,ישראלי/ת
8,1716290985179,21/05/2024 11:29:45,1716290984381,3,21/05/2024 14:29:44,142922,38,questionnaire-2ndw,,37765993,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,ethnic-4,יהודי/ת
9,1716290985179,21/05/2024 11:29:45,1716290984381,3,21/05/2024 14:29:44,142922,38,questionnaire-2ndw,,37765993,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,ethnic-text,
10,1716290985179,21/05/2024 11:29:45,1716290984381,3,21/05/2024 14:29:44,142922,38,questionnaire-2ndw,,37765993,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,religiosity,2
11,1716290985179,21/05/2024 11:29:45,1716290984382,3,21/05/2024 14:29:44,142922,38,questionnaire-2ndw,,37765993,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,Demographics_ex1,10,ACpass,accepted,agreed,condagree,No,religiosity-quantised,2
